'NDB_No','FdGrp_Cd','Long_Desc','Shrt_Desc','ComName','ManufacName','Survey','Ref_desc','Refuse','SciName','N_Factor','Pro_Factor','Fat_Factor','CHO_Factor'
'14368','1400','Beverages WM  tea WM  instant WM  lemon WM  unsweetened','BEVERAGES WM TEA WM INST WM LEMON WM UNSWTND',,,'Y',,0,,6.25,4.00,9.00,4.00
'14370','1400','Beverages WM  tea WM  instant WM  lemon WM  sweetened WM  powder','BEVERAGES WM TEA WM INST WM LEMON WM SWTND WM PDR',,,'Y',,0,,6.25,4.00,9.00,4.00
'14371','1400','Beverages WM  tea WM  instant WM  lemon WM  sweetened WM  prepared with water','BEVERAGES WM TEA WM INST WM LEMON WM SWTND WM PREP W/ H2O',,,,,0,,0.00,,,
'14375','1400','Beverages WM  tea WM  instant WM  sweetened with sodium saccharin WM  lemon-flavored WM  powder','BEVERAGES WM TEA WM INST WM SWTND W/ NA SACCHARIN WM LEMON-FLAVORED WM PDR',,,,,0,,6.25,2.44,8.37,3.80
'14376','1400','Beverages WM  tea WM  instant WM  lemon WM  diet','BEVERAGES WM TEA WM INST WM LEMON WM DIET',,,'Y',,0,,0.00,,,
'14381','1400','Beverages WM  tea WM  herb WM  other than chamomile WM  brewed','BEVERAGES WM TEA WM HERB WM OTHER THAN CHAMOMILE WM BREWED',,,'Y',,0,,6.25,2.44,8.37,3.57
'14384','1400','Beverages WM  water WM  bottled WM  PERRIER','BEVERAGES WM H2O WM BTLD WM PERRIER',,'Nestle Waters North America Inc.',,,0,,6.25,,,
'14385','1400','Beverages WM  water WM  bottled WM  POLAND SPRING','BEVERAGES WM H2O WM BTLD WM POLAND SPRING',,'Nestle Waters North America Inc.',,,0,,6.25,,,
'14390','1400','Beverages WM  cocoa mix WM  with aspartame WM  powder WM  prepared with water','BEVERAGES WM COCOA MIX WM W/ ASPRT WM PDR WM PREP W/ H2O','hot chocolate',,,,0,,,,,
'14400','1400','Beverages WM  carbonated WM  cola WM  fast-food cola','BEVERAGES WM CARB WM COLA WM FAST-FOOD COLA','soft drink WM  pop WM  soda',,'Y',,0,,6.25,3.36,8.37,3.87
'14405','1400','Beverages WM  fruit punch juice drink WM  frozen concentrate','BEVERAGES WM FRUIT PUNCH JUC DRK WM FRZ CONC',,,,,0,,6.25,3.36,8.37,3.90
'14406','1400','Beverages WM  fruit punch juice drink WM  frozen concentrate WM  prepared with water','BEVERAGES WM FRUIT PUNCH JUC DRK WM FRZ CONC WM PREP W/ H2O',,,,,0,,0.00,,,
'14407','1400','Beverages WM  orange-flavor drink WM  breakfast type WM  powder','BEVERAGES WM ORANGE-FLAVOR DRK WM BRKFST TYPE WM PDR',,,'Y',,0,,6.25,3.36,8.37,3.90
'14408','1400','Beverages WM  orange-flavor drink WM  breakfast type WM  powder WM  prepared with water','BEVERAGES WM ORANGE-FLAVOR DRK WM BRKFST TYPE WM PDR WM PREP W/ H2O',,,,,0,,,,,
'14409','1400','Beverages WM  Orange-flavor drink WM  breakfast type WM  low calorie WM  powder','BEVERAGES WM ORANGE-FLAVOR DRK WM BRKFST TYPE WM LO CAL WM PDR',,,,,0,,,,,
'14411','1400','Beverages WM  water WM  tap WM  drinking','BEVERAGES WM H2O WM TAP WM DRINKING',,,'Y',,0,,,,,
'14412','1400','Beverages WM  water WM  tap WM  well','BEVERAGES WM H2O WM TAP WM WELL',,,,,0,,6.25,0.00,0.00,0.00
'14414','1400','Alcoholic beverage WM  liqueur WM  coffee WM  53 proof','ALCOHOLIC BEV WM LIQUEUR WM COFFEE WM 53 PROOF',,,'Y',,0,,6.25,3.47,8.37,3.90
'14415','1400','Alcoholic beverage WM  liqueur WM  coffee with cream WM  34 proof','ALCOHOLIC BEV WM LIQUEUR WM COFFEE W/ CRM WM 34 PROOF',,,'Y',,0,,6.38,4.20,8.80,3.90
'14416','1400','Beverages WM  carbonated WM  low calorie WM  cola or pepper-type WM  with aspartame WM  contains caffeine','BEVERAGES WM CARB WM LO CAL WM COLA OR PEPPER-TYPE WM W/ ASPRT WM  CAFFEINE','soft drink WM  pop WM  soda',,'Y',,0,,6.25,3.36,8.37,3.87
'14421','1400','Beverages WM  coffee substitute WM  cereal grain beverage WM  powder WM  prepared with whole milk','BEVERAGES WM COFFEE SUB WM CRL GRAIN BEV WM PDR WM PREP W/ WHL MILK',,,,,0,,6.38,,,
'14422','1400','Beverages WM  Dairy drink mix WM  chocolate WM  reduced calorie WM  with low-calorie sweeteners WM  powder','BEV WM DAIRY DRK MIX WM CHOC WM RED CAL WM W/ LOW-CAL SWEETENERS WM PDR',,,'Y',,0,,6.25,4.00,9.00,4.00
'14423','1400','Beverages WM  dairy drink mix WM  chocolate WM  reduced calorie WM  with aspartame WM  powder WM  prepared with water and ice','BEVE WM DARY DRK MIX WM CHC WM RED CAL WM W/ ASPRT WM PDR WM PREP W/ H2O & ICE',,,,,0,,0.00,,,
'14424','1400','Beverages WM  Orange-flavor drink WM  breakfast type WM  with pulp WM  frozen concentrate.','BEV WM ORANGE-FLAVO DRK WM BRKFST TYPE WM W/ PULP WM FRZ CON. NOT MANUF.',,,,,0,,6.25,3.36,8.37,3.90
'14425','1400','Beverages WM  Orange-flavor drink WM  breakfast type WM  with pulp WM  frozen concentrate WM  prepared with water','BEVE WM ORANGE-FLAV DRK WM BRKFST TYPE WM W/ PULP WM FRZ CONC WM PRE W/ H2O',,,,,0,,0.00,,,
'14426','1400','Beverages WM  Orange drink WM  breakfast type WM  with juice and pulp WM  frozen concentrate','BEVERAGES WM ORANGE DRK WM BRKFST TYPE WM W/ JUC & PULP WM FRZ CONC',,,,,0,,6.25,3.36,8.37,3.90
'14427','1400','Beverages WM  Orange drink WM  breakfast type WM  with juice and pulp WM  frozen concentrate WM  prepared with water','BEV WM ORANGE DRK WM BRKFST TYPE WM W/ JUC & PULP WM FRZ CONC WM PRE W/ H2O',,,,,0,,0.00,,,
'14428','1400','Beverages WM  shake WM  fast food WM  strawberry','BEVERAGES WM SHAKE WM FAST FD WM STRAWBERRY',,,,,0,,6.38,4.27,8.80,3.90
'14429','1400','Beverages WM  water WM  tap WM  municipal','BEVERAGES WM H2O WM TAP WM MUNICIPAL',,,'Y',,0,,6.25,,,
'14430','1400','Cranberry juice cocktail WM  frozen concentrate','CRANBERRY JUC COCKTAIL WM FRZ CONC',,,,,0,,6.25,3.36,8.37,3.90
'14431','1400','Cranberry juice cocktail WM  frozen concentrate WM  prepared with water','CRANBERRY JUC COCKTAIL WM FRZ CONC WM PREP W/ H2O',,,,,0,,,,,
'14432','1400','Beverages WM  water WM  bottled WM  non-carbonated WM  DANNON','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM DANNON',,'The Dannon Company WM  Inc.',,,0,,6.25,4.00,9.00,4.00
'14433','1400','Beverages WM  water WM  bottled WM  non-carbonated WM  PEPSI WM  AQUAFINA','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM PEPSI WM AQUAFINA',,'Pepsi-Cola North America',,,0,,6.25,4.00,9.00,4.00
'14434','1400','Beverages WM  The COCA-COLA company WM  DASANI WM  water WM  bottled WM  non-carbonated','BEVERAGES WM THE COCA-COLA COMP WM DASANI WM H2O WM BTLD WM NON-CARBONATED',,'The Coca-Cola Company',,,0,,6.25,4.00,9.00,4.00
'14436','1400','Beverages WM  orange breakfast drink WM  ready-to-drink WM  with added nutrients','BEVERAGES WM ORANGE BRKFST DRK WM RTD WM W/ ADDED NUTR',,,'Y',,0,,6.25,4.00,9.00,4.00
'14437','1400','Beverages WM  water WM  bottled WM  non-carbonated WM  CALISTOGA','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM CALISTOGA',,'Nestle Waters North America Inc.',,,0,,6.25,4.00,9.00,4.00
'14438','1400','Beverages WM  water WM  bottled WM  non-carbonated WM  CRYSTAL GEYSER','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM CRYSTAL GEYSER',,'Crystal Geyser Alpine Spring Water',,,0,,6.25,4.00,9.00,4.00
'14439','1400','Water WM  bottled WM  non-carbonated WM  NAYA','WATER WM BTLD WM NON-CARBONATED WM NAYA',,'NAYA Inc.',,,0,,6.25,4.00,9.00,4.00
'14440','1400','Beverages WM  DANNON WM  water WM  bottled WM  non-carbonated WM  with Fluoride','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM DANNON FLUORIDE TO GO',,'DANNON Fluoride To Go',,,0,,6.25,4.00,9.00,4.00
'14450','1400','Beverages WM  drink mix WM  QUAKER OATS WM  GATORADE WM  orange flavor WM  powder','BEVERAGES WM DRK MIX WM QUAKER OATS WM GATORADE WM ORANGE FLAVOR WM PDR',,'Quaker Oats Company - The Gatorade Company WM   a unit of Pepsi Co.',,,0,,6.25,4.00,9.00,4.00
'14460','1400','Beverages WM  PEPSICO QUAKER WM  Gatorade WM  G performance O 2 WM  ready-to-drink.','BEVERAGES WM PEPSICO QUAKER WM GATORADE WM G PERFORMANCE O 2 WM RTD.','thirst quencher WM  Gatorade G02 Perform','Quaker Oats Company - The Gatorade Company WM   a unit of Pepsi Co.','Y',,0,,6.25,4.00,9.00,4.00
'14461','1400','Beverages WM  COCA-COLA WM  POWERADE WM  lemon-lime flavored WM  ready-to-drink','BEVERAGES WM COCA-COLA WM POWERADE WM LEMON-LIME FLAV WM RTD','thirst quencher','The Coca-Cola Company','Y',,0,,6.25,4.00,9.00,4.00
'14462','1400','Beverages WM  Propel Zero WM  fruit-flavored WM  non-carbonated','BEVERAGES WM PROPEL ZERO WM FRUIT-FLAVORED WM NON-CARBONATED','thirst quencher WM  sport drink',,'Y',,0,,,,,
'14475','1400','Beverages WM  ARIZONA WM  tea WM  ready-to-drink WM  lemon','BEVERAGES WM ARIZONA WM TEA WM RTD WM LEMON',,'Arizona Beverage Co.',,,0,,6.25,4.00,9.00,4.00
'14476','1400','Beverages WM  LIPTON BRISK WM  tea WM  black WM  ready-to-drink WM  lemon','BEVERAGES WM LIPTON BRISK WM TEA WM BLACK WM RTD WM LEMON',,'Lipton',,,0,,6.25,4.00,9.00,4.00
'14530','1400','Whiskey sour mix WM  bottled WM  with added potassium and sodium','WHISKEY SOUR MIX WM BTLD WM W/ K&NA',,,,,0,,6.25,3.40,8.40,3.90
'14531','1400','Alcoholic beverage WM  whiskey sour','ALCOHOLIC BEV WM WHISKEY SOUR',,,,,0,,0.00,,,
'14532','1400','Alcoholic beverage WM  distilled WM  all (gin WM  rum WM  vodka WM  whiskey) 94 proof','ALCOHOLIC BEV WM DISTILLED WM ALL (GIN WM RUM WM VODKA WM WHISKEY) 94 PROOF',,,,,0,,6.25,,,4.12
'14533','1400','Alcoholic beverage WM  distilled WM  all (gin WM  rum WM  vodka WM  whiskey) 100 proof','ALCOHOLIC BEV DISTILLED WM ALL (GIN WM RUM WM VODKA WM WHISKEY) 100PROOF',,,,,0,,6.25,,,4.12
'14534','1400','Alcoholic beverage WM  liqueur WM  coffee WM  63 proof','ALCOHOLIC BEV WM LIQUEUR WM COFFEE WM 63 PROOF',,,,,0,,6.25,3.47,8.37,3.90
'14536','1400','Alcoholic beverage WM  wine WM  dessert WM  dry','ALCOHOLIC BEV WM WINE WM DSSRT WM DRY',,,,,0,,6.25,3.36,8.37,3.92
'14537','1400','Carbonated beverage WM  low calorie WM  other than cola or pepper WM  with sodium saccharin WM  without caffeine','CARBONATED BEV WM LOCAL WM OTHR THAN COLA OR PEP WM W/ NA SAC WM WO/ CAF','soft drink WM  pop WM  soda',,,,0,,6.25,3.36,8.37,3.87
'14538','1400','Beverages WM  Cocoa mix WM  low calorie WM  powder WM  with added calcium WM  phosphorus WM  aspartame WM  without added sodium or vitamin A','BEVE WM COCA MIX WM LO CAL WM PDR WM W/ ADD CA WM P WM ASPRT WM WO/ ADD NA WM  VIT A',,,'Y',,0,,6.25,4.00,9.00,4.00
'14541','1400','Beverages WM  fruit punch-flavor drink WM  powder WM  without added sodium WM  prepared with water','BEVERAGE WM FRUIT PUNCH-FLAVOR DRK WM PDR WM WO/ ADDED NA WM PREP W/ H2O',,,,,0,,0.00,,,
'14542','1400','Lemonade WM  frozen concentrate WM  pink','LEMONADE WM FRZ CONC WM PINK',,,,,0,,6.25,3.36,8.37,3.80
'14543','1400','Beverages WM  lemonade WM  frozen concentrate WM  pink WM  prepared with water','BEVERAGES WM LEMONADE WM FRZ CONC WM PINK WM PREP W/ H2O',,,,,0,,0.00,,,
'14544','1400','Beverages WM  tea WM  black WM  brewed WM  prepared with distilled water','BEVERAGES WM TEA WM BLACK WM BREWED WM PREP W/ DISTILLED H2O',,,,,0,,6.25,2.44,8.37,3.57
'14545','1400','Beverages WM  tea WM  herb WM  brewed WM  chamomile','BEVERAGES WM TEA WM HERB WM BREWED WM CHAMOMILE',,,'Y',,0,,6.25,2.44,8.37,3.57
'14548','1400','Beverages WM  tea WM  instant WM  lemon WM  with added ascorbic acid','BEVERAGES WM TEA WM INST WM LEMON WM W/ ADDED VIT C',,,,,0,,6.25,2.44,8.37,3.90
'14550','1400','Alcoholic beverage WM  distilled WM  all (gin WM  rum WM  vodka WM  whiskey) 86 proof','ALCOHOLIC BEV WM DISTILLED WM ALL (GIN WM RUM WM VODKA WM WHISKEY) 86 PROOF',,,'Y',,0,,6.25,,,4.12
'14551','1400','Alcoholic beverage WM  distilled WM  all (gin WM  rum WM  vodka WM  whiskey) 90 proof','ALCOHOLIC BEV WM DISTILLED WM ALL (GIN WM RUM WM VODKA WM WHISKEY) 90 PROOF',,,'Y',,0,,6.25,,,4.12
'14552','1400','Carbonated beverage WM  chocolate-flavored soda','CARBONATED BEV WM CHOCOLATE-FLAVORED SODA','soft drink WM  pop',,'Y',,0,,,,,
'14553','1400','Beverages WM  Wine WM  non-alcoholic','BEVERAGES WM WINE WM NON-ALCOHOLIC',,,'Y',,0,,,,,
'14555','1400','Water WM  bottled WM  generic','WATER WM BTLD WM GENERIC',,,'Y',,0,,,,,
'14557','1400','Beverages WM  chocolate-flavor beverage mix for milk WM  powder WM  with added nutrients','BEVERAGE WM CHOCOLATE-FLAVOR BEV MIX FOR MILK WM PDR WM W/ ADDED NUTR',,,'Y',,0,,6.25,4.00,9.00,4.00
'14558','1400','Beverages WM  chocolate-flavor beverage mix for milk WM  powder WM  with added nutrients WM  prepared with whole milk','BEV WM CHOCO-FLA BEV MIX  WM  MLK WM PDR WM W/ ADD NUTR WM PREP W/ WHL MILK',,,,,0,,,,,
'14559','1400','Beverages WM  water WM  bottled WM  non-carbonated WM  EVIAN','BEVERAGES WM H2O WM BTLD WM NON-CARBONATED WM EVIAN',,'S.A. Evian Co.',,,0,,6.25,0.00,0.00,0.00
'14599','1400','Beverages WM  Powerade Zero Ion4 WM  calorie-free WM  assorted flavors','BEVERAGES WM POWERADE ZERO ION4 WM CALORIE-FREE WM ASSORTED FLAVORS',,,'Y',,0,,,,,
'14601','1400','Beverages WM  WENDYS WM  tea WM  ready-to-drink WM  unsweetened','BEVERAGES WM WENDYS WM TEA WM RTD WM UNSWTND',,'Wendys International WM  Inc.',,,0,,6.25,4.00,9.00,4.00
'14602','1400','Alcoholic Beverage WM  wine WM  table WM  red WM  Merlot','ALCOHOLIC BEV WM WINE WM TABLE WM RED WM MERLOT',,,,,0,,6.25,3.36,8.37,3.92
'14604','1400','Water WM  non-carbonated WM  bottles WM  natural fruit flavors WM  sweetened with low calorie sweetener','WATER WM NON-CARBONATED WM FRUIT FLAVORS WM SWTND W/ LO CAL SWTNR',,,'Y',,0,,,,,
'14605','1400','Beverages WM  Water with added vitamins and minerals WM  bottles WM  sweetened WM  assorted fruit flavors','BEV WM H2O W/ ADDED VIT & MIN WM BOTTLES WM SWTND WM AST FRUIT FLAVORS',,,'Y',,0,,,,,
'14607','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Diet Berry Blend','BEVERAGES WM V8 SPLASH JUC DRINKS WM DIET BERRY BLEND',,'Campbell Soup Co.',,,0,,,,,
'14608','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Diet Fruit Medley','BEVERAGES WM V8 SPLASH JUC DRINKS WM DIET FRUIT MEDLEY',,'Campbell Soup Co.',,,0,,,,,
'14609','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Diet Strawberry Kiwi','BEVERAGES WM V8 SPLASH JUC DRINKS WM DIET STRAWBERRY KIWI',,'Campbell Soup Co.',,,0,,,,,
'14610','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Diet Tropical Blend','BEVERAGES WM V8 SPLASH JUC DRINKS WM DIET TROPICAL BLEND',,'Campbell Soup Co.',,,0,,,,,
'14611','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Berry Blend','BEVERAGES WM V8 SPLASH JUC DRINKS WM BERRY BLEND',,'Campbell Soup Co.',,,0,,,,,
'14612','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Fruit Medley','BEVERAGES WM V8 SPLASH JUC DRINKS WM FRUIT MEDLEY',,'Campbell Soup Co.',,,0,,,,,
'14613','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Guava Passion Fruit','BEVERAGES WM V8 SPLASH JUC DRINKS WM GUAVA PASSION FRUIT',,'Campbell Soup Co.',,,0,,,,,
'14614','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Mango Peach','BEVERAGES WM V8 SPLASH JUC DRINKS WM MANGO PEACH',,'Campbell Soup Co.',,,0,,,,,
'14615','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Orange Pineapple','BEVERAGES WM V8 SPLASH JUC DRINKS WM ORANGE PNAPPL',,'Campbell Soup Co.',,,0,,,,,
'14616','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Orchard Blend','BEVERAGES WM V8 SPLASH JUC DRINKS WM ORCHARD BLEND',,'Campbell Soup Co.',,,0,,,,,
'14617','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Strawberry Banana','BEVERAGES WM V8 SPLASH JUC DRINKS WM STRAWBERRY BANANA',,'Campbell Soup Co.',,,0,,,,,
'14618','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Strawberry Kiwi','BEVERAGES WM V8 SPLASH JUC DRINKS WM STRAWBERRY KIWI',,'Campbell Soup Co.',,,0,,,,,
'14619','1400','Beverages WM  V8 SPLASH Juice Drinks WM  Tropical Blend','BEVERAGES WM V8 SPLASH JUC DRINKS WM TROPICAL BLEND',,'Campbell Soup Co.',,,0,,,,,
'14620','1400','Beverages WM  V8 V-FUSION Juices WM  Peach Mango','BEVERAGES WM V8 V-FUSION JUICES WM PEACH MANGO',,'Campbell Soup Co.',,,0,,,,,
'14621','1400','Beverages WM  V8 V-FUSION Juices WM  Strawberry Banana','BEVERAGES WM V8 V-FUSION JUICES WM STRAWBERRY BANANA',,'Campbell Soup Co.',,,0,,,,,
'14622','1400','Beverages WM  V8 V-FUSION Juices WM  Tropical','BEVERAGES WM V8 V-FUSION JUICES WM TROPICAL',,'Campbell Soup Co.',,,0,,,,,
'14623','1400','Beverages WM  V8 V- FUSION Juices WM  Acai Berry','BEVERAGES WM V8 V- FUSION JUICES WM ACAI BERRY',,'Campbell Soup Co.',,,0,,,,,
'14625','1400','Beverages WM  Energy drink WM  AMP','BEVERAGES WM ENERGY DRK WM AMP',,'Pepsi-Cola North America','Y',,0,,,,,
'14626','1400','Beverages WM  Energy drink WM  FULL THROTTLE','BEVERAGES WM ENERGY DRK WM FULL THROTTLE',,'The Coca-Cola Company','Y',,0,,6.25,,,
'14627','1400','Beverages WM  Energy Drink WM  Monster WM  fortified with vitamins C WM  B2 WM  B3 WM  B6 WM  B12','BEVERAGES WM ENERGY DRK WM MONSTER WM FORT W/ VITAMINS C WM B2 WM B3 WM B6 WM B12',,'Monster energy company','Y',,0,,6.25,,,
'14628','1400','Beverages WM  Energy drink WM  AMP WM  sugar free','BEVERAGES WM ENERGY DRK WM AMP WM SUGAR FREE',,,'Y',,0,,6.25,,,
'14629','1400','Beverages WM  Energy drink WM  ROCKSTAR','BEVERAGES WM ENERGY DRK WM ROCKSTAR',,'Rockstar WM  Inc.','Y',,0,,,,,
'14630','1400','Beverages WM  Energy drink WM  ROCKSTAR WM  sugar free','BEVERAGES WM ENERGY DRK WM ROCKSTAR WM SUGAR FREE',,,'Y',,0,,6.25,,,
'14632','1400','Beverages WM  Meal supplement drink WM  canned WM  peanut flavor','BEVERAGES WM MEAL SUPP DRK WM CND WM PNUT FLAVOR',,,,,0,,6.25,,,
'14633','1400','Beverages WM  Vegetable and fruit juice drink WM  reduced calorie WM  with low-calorie sweetener WM  added vitamin C','BEVER WM VEG & FRUIT JUC DRK WM RED CAL WM W/ LOW-CAL SWTNR WM ADD VIT C',,,'Y',,0,,,,,
'14634','1400','Beverages WM  milk beverage WM  reduced fat WM  flavored and sweetened WM  Ready-to-drink WM   added calcium WM  vitamin A and vitamin D','BEV WM MILK BEV WM RED FAT WM FLAV & SWTND WM RTD WM ADDED CA WM VIT A &  D','Nesquik ready-to-drink',,'Y',,0,,6.25,,,
'14635','1400','Beverages WM  vegetable and fruit juice blend WM  100% juice WM  with added vitamins A WM  C WM  E','BEVERAGES WM VEG & FRUIT JUC BLEND WM W/ ADDED VITAMINS A WM C WM E','includes V8 V-fusion juices',,'Y',,0,,,,,
'14636','1400','Beverages WM  fruit juice drink WM  reduced sugar WM  with vitamin E added','BEVERAGES WM FRUIT JUC DRK WM RED SUGAR WM W/ VITAMIN E ADDED','includes Capri Sun',,'Y',,0,,,3.36,8.37,3.80
'14637','1400','Water WM  with corn syrup and/or sugar and low calorie sweetener WM  fruit flavored','WATER WM W/ CORN SYRUP AND/OR SUGAR & LO CAL SWTNR WM FRUIT FLAV','includes Caprisun Roarin Waters',,'Y',,0,,6.25,,,
'14638','1400','Beverages WM  Horchata WM  as served in restaurant','BEVERAGES WM HORCHATA WM AS SERVED IN RESTAURANT','Latino food',,,,0,,,,,
'14639','1400','Beverages WM  rice milk WM  unsweetened','BEVERAGES WM RICE MILK WM UNSWTND','ricemilk WM  rice milk',,'Y',,0,,,,,
'14640','1400','Beverages WM  Energy drink WM  VAULT WM  citrus flavor','BEVERAGES WM ENERGY DRK WM VAULT WM CITRUS FLAVOR',,'The Coca-Cola Company','Y',,0,,6.25,,,
'14641','1400','Beverages WM  Energy drink WM  VAULT Zero WM  sugar-free WM  citrus flavor','BEVERAGES WM ENERGY DRK WM VAULT ZERO WM SUGAR-FREE WM CITRUS FLAVOR',,'The Coca-Cola Company','Y',,0,,6.25,,,
'14644','1400','Beverages WM  PEPSICO QUAKER WM  Gatorade G2 WM  low calorie','BEVERAGES WM PEPSICO QUAKER WM GATORADE G2 WM LO CAL',,'Quaker Oats Company - The Gatorade Company WM   a unit of Pepsi Co.','Y',,0,,,,,
'14645','1400','Beverages WM  Fruit flavored drink WM  less than 3% juice WM  not fortified with vitamin C','BEVERAGES WM FRUIT FLAV DRK WM LESS THAN 3% JUC WM NOT FORT W/ VIT C',,,'Y',,0,,,,,
'14646','1400','Beverages WM  Fruit flavored drink containing less than 3% fruit juice WM  with high vitamin C','BEV WM FRUIT FLAV DRK CONTAINING  WM  3% FRUIT JUC WM W/ HI VIT C',,,'Y',,0,,,,,
'14647','1400','Beverages WM  Fruit flavored drink WM  reduced sugar WM  greater than 3% fruit juice WM  high vitamin C WM  added calcium','BEV WM FRUIT FLAV DRK WM RED SUGAR WM  > 3% FRUIT JUC WM HI VIT C WM ADD CA',,,,,0,,,,,
'14648','1400','Beverages WM  fruit juice drink WM  greater than 3% fruit juice WM  high vitamin C and added thiamin','BEV WM FRUIT JUC DRK WM  MORE 3% FRUIT JUC WM HI VIT C & ADD THIAMIN',,,'Y',,0,,,,,
'14649','1400','Beverages WM  tea WM  hibiscus WM  brewed','BEVERAGES WM TEA WM HIBISCUS WM BREWED',,,'Y',,0,,,,,
'14651','1400','Beverages WM  fruit juice drink WM  greater than 3% juice WM  high vitamin C','BEVERAGES WM FRUIT JUC DRK WM GREATER THAN 3% JUC WM HI VIT C',,,'Y',,0,,,,,
'14654','1400','Beverages WM  nutritional shake mix WM  high protein WM  powder','BEVERAGES WM NUTRITIONAL SHAKE MIX WM HI PROT WM PDR',,,'Y',,0,,,,,
'15001','1500','Fish WM  anchovy WM  european WM  raw','ANCHOVY WM EUROPEAN WM RAW',,,,,0,'Engraulis encrasicholus (L.)',6.25,4.27,9.02,3.87
'15002','1500','Fish WM  anchovy WM  european WM  canned in oil WM  drained solids','ANCHOVY WM EUROPEAN WM CND IN OIL WM DRND SOL',,,'Y',,0,,6.25,4.27,8.92,3.87
'15003','1500','Fish WM  bass WM  fresh water WM  mixed species WM  raw','BASS WM FRSH H2O WM MXD SP WM RAW',,,,,0,'Percichthyidae and Centrarchidae',6.25,4.27,9.02,3.87
'15004','1500','Fish WM  bass WM  striped WM  raw','BASS WM STRIPED WM RAW',,,,,0,'Morone saxatilis (Walbaum)',6.25,4.27,9.02,3.87
'15005','1500','Fish WM  bluefish WM  raw','BLUEFISH WM RAW',,,,,0,'Pomatomus saltatrix (L.)',6.25,4.27,9.02,3.87
'15006','1500','Fish WM  burbot WM  raw','BURBOT WM RAW',,,,,0,'Lota lota (L.)',6.25,4.27,9.02,3.87
'15007','1500','Fish WM  butterfish WM  raw','BUTTERFISH WM RAW',,,,,0,'Peprilus triacanthus (Peck)',6.25,4.27,9.02,3.87
'15008','1500','Fish WM  carp WM  raw','CARP WM RAW',,,'Y',,0,'Cyprinus carpio (L.)',6.25,4.27,9.02,3.87
'15009','1500','Fish WM  carp WM  cooked WM  dry heat','CARP WM COOKED WM DRY HEAT',,,,,0,,6.25,4.27,9.02,3.87
'15010','1500','Fish WM  catfish WM  channel WM  wild WM  raw','CATFISH WM CHANNEL WM WILD WM RAW',,,,,0,'Ictalurus punctatus (Rafinesque)',6.25,4.27,9.02,3.87
'15011','1500','Fish WM  catfish WM  channel WM  cooked WM  breaded and fried','CATFISH WM CHANNEL WM CKD WM BREADED&FRIED',,,,,0,,6.25,4.27,9.02,3.87
'15012','1500','Fish WM  caviar WM  black and red WM  granular','CAVIAR WM BLACK&RED WM GRANULAR',,,'Y',,0,,6.25,3.57,9.02,3.68
'15013','1500','Fish WM  cisco WM  raw','CISCO WM RAW',,,,,0,'Coregonus artedi Lesueur',6.25,4.27,9.02,3.87
